2025-11-04 14:28:00,375 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:28:00.370855 | O:25674.00 H:25678.75 L:25654.75 C:25655.75 V:2573.0
2025-11-04 14:28:00,519 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:29:00,443 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:29:00,548 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:29:00.544023 | O:25656.00 H:25665.00 L:25656.00 C:25662.00 V:1965.0
2025-11-04 14:30:00,850 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:30:00.785260 | O:25662.25 H:25671.50 L:25657.75 C:25660.75 V:1738.0
2025-11-04 14:30:04,764 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:31:00,886 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:31:00.882698 | O:25660.25 H:25665.50 L:25643.75 C:25645.50 V:3407.0
2025-11-04 14:31:01,069 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:32:00,631 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:32:00.627038 | O:25645.00 H:25645.00 L:25630.00 C:25633.25 V:4114.0
2025-11-04 14:32:00,756 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:33:00,557 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:33:00,638 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:33:00.633390 | O:25633.50 H:25634.00 L:25624.25 C:25629.00 V:2848.0
2025-11-04 14:34:00,670 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:34:00,783 - webhook - INFO - receive_webhook - Bar received: 2025-11-04T14:34:00.754786 | O:25629.50 H:25641.50 L:25624.75 C:25638.50 V:2440.0
2025-11-04 14:35:00,760 - webhook - INFO - receive_webhook - Bar received: 2025-11-04T14:35:00.757537 | O:25638.50 H:25648.00 L:25630.50 C:25646.50 V:2087.0
2025-11-04 14:35:02,387 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
2025-11-04 14:36:00,420 - webhook - INFO - receive_webhook - Bar received: 2025-11-04 14:36:00.414782 | O:25647.25 H:25649.00 L:25630.00 C:25630.75 V:2336.0
2025-11-04 14:36:00,522 - webhook - WARNING - receive_webhook - Invalid passphrase attempt from 127.0.0.1
